Data Contents
"TIC, FULL_TOI_ID"
251111783,4714.01
302895184,5431.01
9833284,3762.01
293567206,2173.01
438073782,5091.01
48476908,659.01
238920875,2329.01
451254008,3158.01
21130820,4548.01
53498154,5624.01
146846569,734.01
198162530,5738.01
224293782,5603.01
335813325,5708.01
320341952,4804.01
118084044,2001.01
291469139,4828.01
361176558,3144.01
281489322,2821.01
154293917,3976.01
302908969,5595.01
287268770,5600.01
88863718,1001.01
337385330,5112.01
317507345,1615.01
67666096,1766.01
332630868,4827.01
82508808,5102.01
175482273,369.01
153077621,454.01
38118291,4839.01
468880077,438.01
89256802,457.01
405620289,3083.01
218354669,5553.01
169904935,1005.01
35758536,4866.01
38509907,722.01
55315929,5556.01
179230828,5000.02
250724252,1564.01
235943205,2264.01
422923265,1641.01
285542903,2060.01
91251292,4639.01
349829627,788.01
72401290,4913.01
303814029,4911.01
161477033,553.01
38939275,4344.01
195199644,1321.01
358072664,4902.01
275384718,1996.01
159244568,2078.01
449257028,2474.01
37089434,2596.01
248655096,2718.01
96736412,2761.01
39724477,2729.01
133427311,2813.01
295233473,3226.01
4918918,5747.01
34297761,3365.01
130191319,3379.01
336126253,5193.01
353807936,5650.01
405932063,5281.01
395385033,5252.01
319684122,5783.01
94346376,3113.01
235937532,2038.01
332880327,3195.01
29117085,3790.01
131036011,3372.01
386131764,2633.01
29781292,282.04
439873430,4671.01
21101556,5200.01
159418353,1739.01
151759246,5800.01
32260988,5684.01
209464063,5678.01
81178747,5367.01
71401634,4669.01
418471116,5002.01
422884521,4667.01
4843495,5719.01
286355915,1637.01
382463648,296.01
165625229,5705.01
371188886,2000.02
467158766,5714.01
307221757,4930.01
173002823,5710.01
230055368,5720.01
85292615,5721.01
411781649,4698.01
348756659,4823.01
198161914,5663.01
17896514,4831.01
420779000,5632.01
332558858,2373.01
101520163,5129.01
291465998,4246.01
470990157,5768.01
118301361,1604.01
367102581,1522.01
172754786,3561.01
149496868,5116.01
166053959,5383.01
176220787,2380.01
159262969,3249.01
329346586,5282.01
136916387,2011.01
68030406,4936.01
425934411,142.01
382188882,276.01
372207084,3935.01
115508409,5690.01
165527918,2101.01
368734712,4009.01
235902467,4103.01
445496795,3644.01
444724127,4078.01
240959810,3691.01
166851829,2655.01
230388132,4057.01
242389810,3237.01
166242494,4942.01
372448111,3182.01
119973835,6078.02
79920467,3288.01
121194926,3251.01
271424111,6073.01
311183180,550.01
237184773,1152.01
129432342,2230.01
425206121,508.01
394698182,170.01
215018906,5217.01
149969625,5178.01
201660996,3283.01
158551257,4433.01
441797803,1302.01
368805700,5674.01
27491137,2076.03
438057373,2770.01
348770361,161.01
124709665,1002.01
116048097,6080.01
326732851,2058.01
443127052,2505.01
88529975,5592.01
172033454,6065.01
391510223,3175.01
418604868,5817.01
219769290,4912.01
198458010,6067.01
400093502,6068.01
162289289,3593.01
259099556,6069.01
372505528,3994.01
29106627,6070.01
127012328,4786.01
208772468,5022.01
440624788,6071.01
243187830,2009.01
258738667,5950.01
199671901,5959.01
53122063,2764.01
383299778,3302.01
456574511,3295.01
389777651,4166.01
51234631,1721.01
119700084,1413.01
424388628,6075.01
81693792,4897.01
308301091,6076.01
374200604,4838.01
68573534,4597.01
99648579,4654.01
406495245,5128.01
337647366,5158.01
280292434,4735.01
68453985,5186.01
21747057,4765.01
393633044,4029.01
96097215,728.01
233059608,1250.01
462615350,2288.01
298428237,4574.01
313408643,3533.01
293931909,4744.01
191496430,2909.01
165297570,5384.01
145027461,604.01
231630147,4400.01
127115861,5038.01
359735804,4881.01
120826158,4495.01
422653398,5308.01
76989773,182.01
457202957,2706.01
219181903,4923.01
281815702,5488.01
18019350,5397.01
127957099,5426.01
415741431,1508.01
255704097,877.01
408809625,4614.01
289164482,2274.02
470974162,3781.01
184670625,3377.01
156007004,3974.01
464388115,4904.01
148233571,2754.01
75919790,3341.01
427508467,1012.01
383410746,3177.01
289666986,5775.01
157768969,5744.01
145204443,4978.01
18016577,5745.01
387329912,5749.01
264468702,5778.01
232603560,4108.01
177254988,4405.01
95423778,5792.01
742648307,3779.01
458331312,4882.01
8260536,5398.02
367366318,1682.01
156199502,2105.01
281242007,4206.01
437893926,2771.01
230075120,4110.01
75878355,2134.02
312083267,1327.01
298073824,1447.01
307956396,4044.01
149109125,4939.01
141985686,5702.01
294599100,3537.01
358613376,4173.01
274641986,3545.01
366120401,4039.01
229650439,1438.02
291109653,5486.01
81247877,3915.01
155898758,3913.01
202468443,5268.01
310003988,1629.01
403287048,152.01
71612483,1834.01
155949264,5683.01
365733349,1288.01
219485050,4065.01
400595342,1034.01
193765661,5236.01
239722954,5447.01
64282927,5949.01
436843539,5330.01
71221700,4869.01
233409941,5221.01
168871868,2442.01
95122849,5478.02
76505260,3257.01
38161230,5157.01
420108587,4164.01
193556520,4066.01
174546820,4807.01
6853696,5437.01
160165689,5586.01
29119552,1709.01
104986789,2578.01
462715015,5769.01
33350443,4387.01
9346507,3826.01
336456596,2028.01
267414551,1972.01
456367532,5785.01
400430915,1866.01
156724719,1653.01
429295277,1998.01
291857895,5047.01
52738649,4729.01
287139872,1752.02
31258738,4680.01
101588793,2913.01
261020738,5049.01
68850908,3775.01
22705558,1699.01
31786438,3289.01
20182165,1830.01
457268255,3069.01
268914377,2610.01
162130054,1371.01
271035369,2823.01
317594531,5759.01
239585909,3554.01
356990855,5342.01
299089652,6083.01
160223936,6085.01
452938965,3988.01
444413256,3989.01
122375047,6088.01
52420398,5427.01
327011842,1576.01
240864953,3692.01
77550515,4834.01
258829450,1654.01
203096531,3695.01
258389327,2271.01
229742722,1859.01
258514800,1444.01
233688779,2254.01
288132261,1258.01
63717709,3667.01
198512478,5392.01
415976665,3651.01
147951030,2067.01
233087860,1184.01
269043098,3965.01
441739020,1670.01
230127302,1246.01
230127302,1246.02
229650439,1438.01
233617847,1440.01
219857012,1742.01
230377505,1706.01
237232044,1443.01
386456916,3415.01
230075227,2077.01
198390247,1453.01
230377505,1706.02
294691204,5018.01
352682207,4010.02
455791689,1544.01
841226527,3843.01
233070717,5607.01
30254887,3516.01
14661418,751.01
388076422,6034.01
183537452,192.01
188876052,5960.01
239541449,5962.01
420814525,5972.01
201508515,2539.01
79395355,164.01
160432093,5971.01
250707118,6028.01
328933398,1873.01
118820486,4609.01
27863043,5953.01
285466025,6032.01
297153209,5954.01
236785891,5956.01
184240683,250.01
262689575,5961.01
436478932,5963.01
67711670,6033.01
452006073,3071.01
124573851,669.01
137500798,1705.01
441739020,1670.02
252490659,1379.01
138168780,1651.01
253917293,160.01
331854794,3670.01
308613965,3674.01
386435344,575.01
461491274,4016.01
240823272,3693.01
451566438,3266.01
202872757,3696.01
343442463,1387.01
308994098,790.01
128127712,4230.01
330799746,1818.01
409315469,4210.01
458641144,2584.01
14336130,1716.01
53427308,1733.01
252479260,1771.01
127425841,1545.01
134551640,3429.01
604863428,3985.01
106224627,3522.01
147994863,3848.01
314375831,3955.01
322262448,4043.01
374158843,3086.01
81212286,1724.01
457110913,3156.01
153725446,2722.01
456962262,3157.01
249862365,1562.01
149577217,1850.01
398912927,3626.01
68152139,1597.01
375225453,1096.01
460205581,837.01
139148528,4315.01
382419744,4193.01
126733133,570.01
182078202,4302.01
329888006,1976.01
154872375,1135.01
378291076,1620.01
130181866,1726.02
161223358,2415.01
66413476,325.01
282576340,2494.02
285543785,1528.01
134200185,500.01
146261607,591.01
393414358,483.01
140284353,2695.01
409794137,1478.01
106402532,733.01
49617263,2417.01
273418421,4358.01
284477310,2160.01
451645081,783.01
237751146,538.01
429036977,3521.01
167415965,214.02
121660904,4431.01
101696403,4293.01
152147232,759.01
407905370,3573.01
177414713,2520.01
135036669,2640.01
290302097,2902.01
153937417,4447.01
315120585,2894.01
429304876,682.01
267574918,1690.01
327301957,1074.01
95057860,4201.01
127328218,4226.01
144700903,532.01
394443982,3141.01
420962989,2773.01
208297760,4417.01
443556801,2768.01
318054782,4222.01
198077394,322.01
160491359,2103.01
306263608,1471.01
250839071,6040.01
428003305,3635.01
241065596,1550.01
376209245,3037.01
182470056,2839.01
425997655,174.04
339250695,3725.01
294395926,678.01
176956893,2184.01
231157209,2751.01
366248595,3184.01
372758077,4168.01
251848941,178.02
120101789,3520.01
455784423,3629.01
233500935,2297.01
129756316,6036.01
177722855,971.01
165551882,1633.01
311133118,5676.01
30122649,808.01
103448870,1687.01
180695581,1807.01
115623434,2279.01
428988981,2144.01
345645749,4041.01
310483807,1040.01
294471966,1446.02
102719996,4150.01
22233480,4438.01
238197709,646.01
221882319,3484.01
48031665,4588.01
279383896,3958.01
199731190,350.01
284305328,4019.01
372392226,4035.01
85593751,4516.01
88385463,3822.01
280031353,2300.02
34077285,880.01
280031353,2300.01
34266522,2733.01
272213425,1904.01
458478250,1165.01
29781292,282.01
198211976,2283.01
303686889,3222.01
18318288,6086.01
273874849,5794.01
219778329,2091.01
198162530,5738.02
352924930,6037.01
255685030,799.01
150428703,1225.02
271354351,4426.01
272366748,5824.01
233068569,2181.01
268159158,6090.01
23435610,3000.01
350814622,6089.01
294283951,6084.01
48448369,6087.01
349410350,2624.01
336255880,6091.01
386297468,3005.01
339591840,6092.01
280031353,2300.03
160491359,2103.02
441763252,4468.02
462553953,4156.02
34499178,2926.01
30300445,2930.01
357299852,2949.01
435336785,4543.01
464326872,2955.01
272236017,2214.01
386259537,1932.01
146841337,2965.01
439512298,2964.01
48103627,657.01
35009898,654.01
97825640,2989.01
394050135,2025.01
36452991,2969.01
357536526,1945.01
150428135,700.01
387342052,2844.01
54002556,1847.01
139285736,377.01
437259571,2973.01
53617134,2033.01
214243287,4398.01
380783252,1059.01
332393279,4042.01
259230140,4384.01
219852882,1346.02
453789494,1907.01
414922696,3624.01
152714791,2249.01
457138169,1770.01
406190563,4500.01
207339000,4427.01
198108326,1844.01
147203645,166.01
231670397,104.01
200743403,2334.01
176984236,405.01
382302241,151.01
268532343,2420.01
265612438,145.01
355703913,111.01
146523262,2465.01
130924120,757.01
290131778,123.01
238542895,2553.01
385858569,3363.01
65981892,3618.01
388089437,2546.01
233964642,334.01
99493790,162.01
122629761,6062.01
284418751,2588.01
173176491,3617.01
394137592,120.01
198610218,4432.01
281541555,115.01
317060587,1052.01
219728669,1852.01
20892672,378.01
320541238,2881.01
123462119,2826.01
281710229,308.01
116156517,338.01
100921768,930.01
44745077,436.01
169532369,425.01
251852984,323.01
441075486,372.01
399871011,943.01
332660150,938.01
251039147,4537.01
144006874,6058.01
49771092,542.01
281909674,534.01
274138511,506.01
219380235,878.01
179159972,965.01
52548453,987.01
88684250,990.01
97700520,1013.01
139853601,1010.01
65212867,1007.01
93594834,980.01
182943944,1017.01
181304295,605.01
177077336,723.01
151825527,672.01
320417762,692.01
341544930,1182.01
150428135,700.03
287329267,595.01
394722182,2236.01
295599256,1108.01
253990973,1061.01
42123111,1334.01
277505161,3607.01
279982557,2097.01
155114483,1370.01
320079492,1967.01
329864959,1385.01
431156009,1394.01
387834907,1405.01
294179385,1454.01
232079930,2305.01
401283491,3032.01
197650870,1481.01
449050247,951.01
399860444,2140.01
459157691,3067.01
33692729,469.01
319312479,952.01
104022675,3110.01
73560357,2165.01
161450762,1155.01
241040309,1559.01
166648874,1806.01
466682238,4277.01
57793060,3119.01
270075071,3095.01
64836837,1506.01
467666275,1204.01
286696848,3742.01
369327947,910.01
120723776,3109.01
206541859,4406.01
24837152,2935.01
350332997,832.01
275722992,1381.01
23982469,4441.01
153197346,3399.01
70797900,224.01
133849258,3432.01
77102895,4256.01
107340585,2832.01
463203560,2958.01
114103134,2829.01
191202679,3601.01
241135327,3689.01
115182469,4071.01
420268415,4436.01
461635621,4460.01
76420654,4462.01
264223828,4098.01
8599009,4463.01
25773352,3982.01
37862966,2581.01
156648452,3912.01
45191604,3020.01
447891218,3075.01
436314778,3569.01
296780789,573.01
437253811,2974.01
131581531,3347.01
138497780,3808.01
298074043,3839.01
85429139,4015.01
399346877,4003.01
420803693,4134.01
39414571,2364.01
255756918,2788.01
53735810,661.01
397423462,3084.01
194461202,3599.01
28961316,3682.01
274974693,4095.01
237211410,2282.01
445751830,3757.01
92359852,2690.01
463469906,2957.01
3233861,2943.01
302766000,2784.01
316236118,3212.01
169177766,1177.01
18794442,2937.01
29505837,2931.01
292477426,3327.01
304130406,3278.01
155993822,2687.01
354517490,2678.01
152477897,2723.01
445145355,2738.01
306903715,2782.01
48806546,2767.01
48476907,658.01
157213708,3101.01
334911765,1956.01
253132689,1971.01
138017750,1608.01
144000801,2302.01
122485078,1650.01
467484304,3152.01
300599466,925.01
23170835,2430.01
229285649,2591.01
307079330,4301.01
79748331,1064.02
332710679,3417.01
146463781,636.01
184952758,719.01
101497191,690.01
309792357,199.01
417676622,1290.01
274762761,1256.01
274662200,1285.01
89759617,1335.01
158276040,1192.01
153949511,1277.01
321894059,3732.01
293687315,1300.01
339733013,417.01
55383975,694.01
79292541,642.01
259353953,993.01
86396382,1725.01
346015394,3722.01
404518509,4320.01
198186769,1291.01
19451711,522.01
14091704,445.01
376353509,1648.01
231721005,2448.01
382626661,283.01
394721720,4378.01
234345288,213.02
390651552,1827.01
257605131,451.03
387664868,1332.01
165530380,2262.01
198456933,2276.01
149572298,2612.01
103751498,2579.01
233617847,1440.02
230387153,2086.02
401125028,2368.01
105135774,3734.01
68007716,2587.01
193708920,3562.01
300710077,789.01
405452527,2349.01
47423120,352.01
312678993,1531.01
198189972,4117.01
142748283,2096.02
468396217,4133.01
160004025,2657.01
190721237,2670.01
29918916,852.01
12036590,2598.01
219501568,2259.01
265146266,2255.01
262880065,2256.01
229608594,2298.01
333734769,2396.01
101037590,1605.01
684936227,2412.01
434496663,2674.01
358248442,2419.01
274545328,3767.01
403288821,2623.01
53750200,1914.01
368678195,6027.01
419523962,6029.01
323194443,6035.01
150030205,286.01
192415680,6041.01
450649506,4371.01
27848472,2131.01
86075481,3744.01
115583726,2280.01
1716467085,2149.01
355600246,2203.01
417844678,3730.01
197959526,2303.01
271478281,2194.01
59128183,2453.01
219189765,737.01
294301883,774.01
308425348,1918.01
266425782,3698.01
129319156,1089.01
200296137,4303.01
351603103,1103.01
445586472,967.01
258510872,1885.01
81597356,3752.01
77156657,1903.01
126572546,2527.01
229781583,1245.01
207425167,1812.03
266213232,3701.01
355867695,1260.01
237104103,1298.01
286923464,1271.01
356158613,1449.01
356867115,1301.02
163539739,1278.01
260128333,1338.01
311441461,3739.01
377304435,1428.01
284174392,3749.01
233633993,2083.01
142276270,1136.01
235711993,5615.01
207491214,5659.01
350132371,1425.01
274223601,5665.01
398371628,4165.01
467179528,1266.02
167009792,1941.01
138475192,3811.01
294471966,1446.01
377293776,1450.01
446158352,4442.01
82707763,1991.01
349088467,1987.01
26547036,2010.01
356158613,1449.02
396356111,2056.01
289590465,2102.01
219866209,4062.01
373785851,2062.01
357501308,2018.01
243335710,1879.01
357416482,2017.01
279741379,186.02
233576159,4105.01
96074951,3737.01
45492609,2922.01
160039081,2082.01
321669174,2081.01
160618074,4119.01
233211762,1252.01
199610140,4115.01
219462190,2087.01
462553953,4156.01
219852584,1295.01
439867639,2445.01
92677094,1197.01
129839175,2440.01
251094370,2437.01
202563254,1139.01
269333648,2529.01
229605891,4059.01
20299658,2536.01
354518617,2540.01
229750058,1825.01
272672133,1765.01
149539158,2607.01
284454822,4093.01
375542276,1163.01
382259755,2622.01
391900348,2630.01
230006888,4111.01
219852882,1346.01
318812447,2634.01
453100296,2650.01
144125079,2661.01
11936042,2807.01
80713983,2888.01
425163745,937.01
276647494,3328.01
260367888,3354.01
260647166,1233.03
275702126,3764.01
347051112,3720.01
309257814,171.01
122695048,3726.01
322160664,3729.01
444842193,745.01
470171739,4153.01
192790476,2459.01
349582831,5100.01
388106759,810.02
468832904,3780.01
391904697,705.01
100990000,411.02
422914082,4317.01
336732616,103.01
165827520,3494.01
446370039,3499.01
139733308,452.01
256886630,1323.01
131348451,3414.01
294869729,918.01
144682439,3425.01
347332255,1835.01
220459976,285.01
327579226,1532.01
334305570,777.01
146589986,1032.01
220139435,2597.01
19025965,493.01
119925436,2636.01
300579472,4186.01
424747720,4188.01
118327550,244.01
393298446,2506.01
300810086,385.01
127530399,822.01
469212332,1985.01
151483286,2818.01
245027119,3187.01
17361,3127.01
77253676,697.01
20318757,1027.02
83092282,622.01
144336525,326.01
206474443,931.01
77156829,696.03
252636888,1539.01
146172354,1036.01
461387302,1624.01
424435940,1627.01
396562848,1640.01
237928815,703.01
253434221,4338.01
5868998,749.01
375059587,786.01
54962195,663.02
420051632,2429.01
153065527,406.01
195256633,3150.01
54962195,663.03
102283403,896.01
341420329,1019.01
286864983,772.01
31637479,4182.01
158623531,246.01
361413119,1035.01
254113311,1130.01
7422496,4189.01
65416038,4190.01
207238953,4407.01
104024556,748.01
288636342,1692.02
308098254,1906.01
270341214,173.01
356590734,1951.01
350931281,4403.01
467281353,1975.01
190271688,1963.01
153951307,1238.02
220029715,825.01
389421473,2190.01
377739433,1510.01
308987429,2897.01
458342769,2638.01
449050248,953.01
280210963,535.01
137157546,4148.01
152005053,3407.01
71512186,525.01
150428135,700.02
142105158,2200.01
73649615,756.01
371188886,2000.01
400712525,3170.01
445254275,2029.01
143271144,541.01
278866211,189.01
100608026,475.01
65412605,626.01
283829553,2301.01
307456716,2830.01
453105377,2850.01
317252733,3735.01
207081058,121.01
23814735,2075.01
347332255,1835.02
448098793,3135.01
238597883,1004.01
145879095,616.01
241514551,3240.01
54044474,1045.01
251652214,3708.01
384016413,3301.01
394029948,2110.01
31634579,2658.01
22221375,652.01
315002523,574.01
284206913,3972.01
208091447,3244.01
313891529,2424.01
439610306,2004.01
2876,3131.01
363632843,3186.01
243641947,3235.01
209707800,3243.01
428679607,1669.01
364186197,1408.01
269568703,4249.01
233078665,1876.01
35483319,2777.01
30947715,2356.01
20579360,2532.01
257067559,2568.01
399794420,4476.01
137903329,4485.01
441763252,4468.01
64531556,4477.01
298297931,4492.01
436166416,4497.01
304774444,1122.01
92226327,256.02
165412561,3908.01
9100874,307.01
455096220,489.01
452808876,453.01
146467675,955.01
900240532,3836.01
308050066,679.01
219344917,871.01
178879588,1900.01
219195044,714.01
322046084,4449.01
369336146,356.01
96925186,2518.01
277447970,1361.01
200322593,540.01
337274055,3311.01
170103435,2510.01
330795142,3835.01
435167167,3925.01
54364414,2041.01
269892793,1636.01
337129672,4635.01
306485267,4637.01
270355392,4643.01
58824746,4638.01
418133917,3991.01
323295908,2679.01
452810326,2709.01
89020549,132.01
64553698,1397.01
420112587,1760.01
178162579,2842.01
83053699,4002.01
410314178,3269.01
280645209,4205.01
114103136,4219.01
381544766,3657.01
162577466,4067.01
383949205,3013.01
123357034,4129.01
238012337,3410.01
243185500,1468.01
320004517,1055.01
153027658,914.01
229787062,2261.01
219151731,2483.01
277538491,3470.01
69679391,1151.01
360475034,3452.01
361710792,3451.01
105840719,2123.01
357896777,2948.01
328934463,2485.01
55525572,813.01
303204165,4647.01
293457754,4621.01
335860261,3459.01
200803270,2682.01
67517533,3660.01
238586172,4619.01
171160243,4620.01
347329162,1809.01
257774438,4648.01
127315102,1946.01
166833457,404.01
173860688,3388.01
340228388,3458.01
387275908,2819.01
150299840,4505.01
58046864,3343.01
322063810,253.01
439842788,4521.01
201793781,248.01
380887434,4527.01
52204645,209.01
293432942,4541.01
324395151,1989.01
168384845,2985.01
117979850,428.01
4959676,3350.01
384244834,3143.01
260476837,935.01
24615998,4238.01
25375553,143.01
37168957,545.01
36352297,547.01
357661805,3456.01
358938714,3455.01
52689469,2502.01
359426909,3454.01
400972123,4550.01
178155732,396.02
340559155,2892.01
441462736,197.01
157011920,2864.01
158555987,4594.01
124146529,3108.01
219698950,766.01
20318757,1027.01
440113053,3595.01
29344935,109.01
204376737,231.01
149126400,4569.01
468329664,3978.01
206669860,327.01
462162948,684.01
137284119,1315.01
99097200,3818.01
398943781,780.01
48018596,2295.01
116242971,2125.01
249945230,1563.01
22529346,495.01
373844472,275.01
328933398,1873.03
466167563,3265.01
260761464,3589.01
260004324,704.01
367630162,2104.04
249067445,957.01
68388114,3776.01
103604037,4583.01
142635225,3852.01
161003569,3909.01
190986054,4248.01
84339983,4624.01
27769688,4579.01
137683938,4587.01
249812036,1378.01
327663613,1950.01
19155785,4605.01
192520375,4251.01
285524410,2848.01
421973253,4081.01
231071138,2393.01
229786610,4113.01
440887364,836.02
403136415,1886.01
452866790,488.01
143934343,3448.01
392995938,3443.01
231063955,2378.01
400323948,1959.01
207981861,3442.01
236714379,1254.01
440100539,1548.01
224225541,251.01
53593542,4200.01
142618165,3853.01
342375120,3191.01
125424836,3250.01
270342589,2189.01
269859655,3053.01
233182695,2070.01
201248411,129.01
192826603,551.01
230375747,1870.01
8988289,316.01
32499655,437.01
382391899,391.01
178155732,396.01
185405474,1303.01
1712954983,3518.01
336740528,1352.01
133129971,3103.01
140067837,2631.01
58472992,4625.01
405700729,835.01
388202128,2621.01
219701535,2399.01
158388163,4445.01
15445551,747.01
347538174,2108.01
88996391,2121.01
366563452,2161.01
389352124,2197.01
144628120,2836.01
78055054,434.01
198725468,3515.01
1449640,446.01
259377017,270.01
377064495,561.03
268301217,1937.01
131081852,758.01
130611752,2760.01
169187982,3566.01
70899085,442.01
420645189,1897.01
423275733,578.01
364075352,2168.01
271042173,3557.01
367630162,2104.02
269728501,4566.01
1965256662,3565.01
355637190,293.01
312548415,3981.01
408310006,576.01
206785987,2500.01
383531859,1977.01
147340931,1992.01
114018671,1011.01
94986319,421.01
170634116,413.01
270468559,571.01
178155732,396.03
259701242,401.01
299220166,4457.01
207141131,179.01
356311210,1261.01
46698351,4645.01
365389353,1390.01
461136782,2970.01
418471796,3136.01
451538240,3297.01
391903064,3353.02
100683605,2698.01
214361331,901.01
367099243,1365.01
286696849,4646.01
142378043,1997.01
260417932,932.01
314013231,3213.01
273695332,2223.01
361343239,2977.01
363661031,3185.01
333511802,3194.01
404713783,4649.01
233071822,1747.01
389371332,4346.01
149788158,727.01
141616639,4126.01
210873792,900.01
13419950,1162.01
80439101,340.01
44764338,2804.01
298666530,1729.01
284326455,4618.01
45896295,2921.01
312508092,3214.01
440775339,2827.01
28294709,4607.01
195750008,3558.01
103183399,2968.01
176860064,1457.01
233720539,1815.01
436873727,4641.01
112395568,1053.01
341419787,2544.01
455036659,2707.01
293527670,2323.01
280206394,677.01
1950736,4610.01
384888319,4529.01
333674399,4511.02
71088556,2471.01
5224772,2940.01
435339847,4544.01
220016044,357.01
355796887,2889.01
260304800,738.01
408261725,4513.01
257605131,451.01
149282072,4461.01
112099249,1921.01
233415701,3555.01
303867090,3049.01
349071261,4601.01
27039476,4604.01
437856897,4603.01
436652523,4613.01
311271011,2456.01
442050698,4266.01
63303499,644.01
407059875,2026.01
387690507,530.01
251848941,178.03
387260717,1621.01
371234684,1731.01
268042363,2828.01
233071926,1748.01
441739871,1763.01
139375960,1601.01
100100827,185.01
248058363,3550.01
140691463,157.01
271167979,3548.01
45684223,3018.01
155995204,384.01
233795794,3613.01
156002449,324.01
374997123,1222.01
149349867,2392.01
94609570,3655.01
409183335,1667.01
346626688,3666.01
266688542,1324.01
55092869,664.01
372596795,3040.01
335996558,2027.01
255930614,2024.01
171160885,3713.01
469811655,4276.01
91576611,1129.01
186000935,1304.01
275111900,1326.01
256621916,1342.01
97735908,4612.01
159725995,4595.01
311890977,1102.01
164786087,4440.01
373017346,4450.01
48217457,4454.01
419419534,3389.01
466222485,4278.01
273231214,4581.01
456844391,2601.01
33878688,1210.01
339538183,1662.01
86273567,3858.01
154940895,4572.01
15460993,3544.01
119081096,716.01
122220263,1134.01
154474036,4578.01
219742885,4580.01
167600516,713.02
118406995,2912.01
290407621,4287.01
278196907,4290.01
279265701,4013.01
106224626,3524.01
435861696,3621.01
275703182,3761.01
147890655,3849.01
155947004,3975.01
336092760,3947.01
388393034,3933.01
115270627,4070.01
38467100,2310.01
159438097,4120.01
306955329,1472.01
363749415,3447.01
237914496,702.01
160148385,247.01
375654303,4034.01
232608943,4600.01
304142124,1793.01
357634632,3009.01
316916655,441.01
194203348,1546.01
367913453,4036.01
348135793,1578.01
238197638,903.01
378976682,1851.01
50943163,3672.01
176797879,4353.01
330885564,3199.01
16187321,3542.01
270472265,2187.01
17865622,3540.01
108645766,497.01
335499997,680.01
277890574,2192.01
259168516,1680.01
349786918,2246.01
300011941,4357.01
183593642,355.01
61538902,752.01
430528566,1393.01
278683844,119.01
369345064,4390.01
289895191,3583.01
89544985,2389.01
375059587,786.02
127895118,4231.01
178819686,763.02
350293646,2548.01
431148743,1495.01
122617317,4311.01
262530407,177.01
38510224,711.01
278198753,936.01
149302744,699.02
354594208,1492.01
24358417,2338.01
320506985,1557.01
20178111,467.01
38696105,281.01
117938087,2482.01
317548889,480.01
76923707,181.01
459997997,1888.01
256722647,4329.01
415969574,342.01
39018923,2216.01
362220495,2299.01
162387333,3592.01
59003115,556.01
129881395,3381.01
236638487,3590.01
232038798,1909.01
7088246,1065.01
7904580,3408.01
454361389,3465.01
184679932,1645.01
260708537,486.01
299158887,1554.01
326203952,3529.01
400093775,4141.01
396316939,3481.01
382437043,1223.01
468148930,1086.01
233188747,4429.01
362222177,4430.01
2010186093,3571.01
103195323,2143.01
299176311,4194.01
96291218,1678.01
112037203,3253.01
384549882,1048.01
138126035,2321.01
294324819,4313.01
283307274,2558.01
63452790,4434.01
273985865,1208.02
160268701,1143.01
31858843,1069.01
332314607,3312.01
265242905,3588.01
142394656,1268.01
224297258,1279.01
451606970,1214.01
461080504,1944.01
41173048,2006.01
230387153,2086.01
396720998,709.02
300604770,2626.01
270347814,3138.01
267527924,619.01
385658469,2875.01
307210830,175.01
374847873,2947.01
237929468,4940.01
303523128,5078.01
60286662,5162.01
332022997,5123.01
126322519,5502.01
283605976,4679.01
19028197,5094.01
458686969,5073.01
81231810,2838.01
402219289,3479.01
97486178,2426.01
61687533,2849.01
137881699,1781.01
317397615,1614.01
8516795,2169.01
318753380,2443.01
366631954,5068.01
